GO-LABEL	PROTEIN	GO-LABEL-TYPE
GO:0030890	IRS2	biological_process
GO:0030890	GPR183	biological_process
GO:0030890	TLR9	biological_process
GO:0030890	BCL6	biological_process
GO:0030890	CD320	biological_process
GO:0030890	SLC39A10	biological_process
GO:0030890	ADA	biological_process
GO:0030890	IL2	biological_process
GO:0030890	CLCF1	biological_process
GO:0030890	IL4	biological_process
GO:0030890	IL5	biological_process
GO:0030890	MEF2C	biological_process
GO:0030890	CHRNB2	biological_process
GO:0030890	IL7	biological_process
GO:0030890	TNFRSF4	biological_process
GO:0030890	NCKAP1L	biological_process
GO:0030948	PDCD6	biological_process
GO:0030948	DAB2IP	biological_process
GO:0030948	MMRN2	biological_process
GO:0030948	TNMD	biological_process
GO:0030948	PTPN1	biological_process
GO:0030948	EMILIN1	biological_process
GO:0030948	HHEX	biological_process
GO:0030948	CADM4	biological_process
GO:0030948	EPN2	biological_process
GO:0030948	HGS	biological_process
GO:0030948	NEDD4	biological_process
GO:0030949	IL1B	biological_process
GO:0030949	MT3	biological_process
GO:0030949	GRB10	biological_process
GO:0030949	PRKD2	biological_process
GO:0030949	ITGB3	biological_process
GO:0030949	PRKCB	biological_process
GO:0030949	FGF10	biological_process
GO:0030949	FGF18	biological_process
GO:0030949	HIF1A	biological_process
GO:0030949	ARNT	biological_process
GO:0030949	VTN	biological_process
GO:0030949	ITGA5	biological_process
GO:0030970	SEL1L	biological_process
GO:0030970	DERL2	biological_process
GO:0030970	DERL1	biological_process
GO:0030970	AUP1	biological_process
GO:0030970	SEC61B	biological_process
GO:0030970	OS9	biological_process
GO:0030970	HERPUD1	biological_process
GO:0030970	HSP90B1	biological_process
GO:0030970	TMEM129	biological_process
GO:0030970	NPLOC4	biological_process
GO:0030970	VCP	biological_process
GO:0030970	FAF2	biological_process
GO:0030970	SYVN1	biological_process
GO:0031065	SREBF1	biological_process
GO:0031065	ZBTB7B	biological_process
GO:0031065	SDR16C5	biological_process
GO:0031065	ING2	biological_process
GO:0031065	JDP2	biological_process
GO:0031065	NIPBL	biological_process
GO:0031065	CTBP1	biological_process
GO:0031065	AKAP8L	biological_process
GO:0031065	TP53	biological_process
GO:0031065	BCL6	biological_process
GO:0031065	AKAP8	biological_process
GO:0031103	CHL1	biological_process
GO:0031103	MAG	biological_process
GO:0031103	MTR	biological_process
GO:0031103	DAG1	biological_process
GO:0031103	JAK2	biological_process
GO:0031103	NREP	biological_process
GO:0031103	RTN4RL1	biological_process
GO:0031103	GAP43	biological_process
GO:0031103	RTN4RL2	biological_process
GO:0031103	DHFR	biological_process
GO:0031103	FOLR1	biological_process
GO:0031103	BCL2	biological_process
GO:0031103	JAM3	biological_process
GO:0031103	ISL1	biological_process
GO:0031103	CTNNA1	biological_process
GO:0031103	MAPK8IP3	biological_process
GO:0031110	GAS2L2	biological_process
GO:0031110	STMN2	biological_process
GO:0031110	SKA1	biological_process
GO:0031110	MAPRE2	biological_process
GO:0031110	MAPRE1	biological_process
GO:0031110	MAPT	biological_process
GO:0031110	GAS2L1	biological_process
GO:0031110	SKA2	biological_process
GO:0031110	MAPRE3	biological_process
GO:0031110	STMN3	biological_process
GO:0031110	STMN4	biological_process
GO:0031110	CLASP2	biological_process
GO:0031110	STMN1	biological_process
GO:0031110	SKA3	biological_process
GO:0031115	STMN2	biological_process
GO:0031115	DYRK1A	biological_process
GO:0031115	MAP2	biological_process
GO:0031115	MAPRE1	biological_process
GO:0031115	CDH5	biological_process
GO:0031115	EML2	biological_process
GO:0031115	TUBB4A	biological_process
GO:0031115	CLIP3	biological_process
GO:0031115	FKBP4	biological_process
GO:0031115	INPP5J	biological_process
GO:0031115	STMN1	biological_process
GO:0031115	TBCD	biological_process
GO:0031115	SNCA	biological_process
GO:0031116	SLAIN2	biological_process
GO:0031116	MAPRE1	biological_process
GO:0031116	MET	biological_process
GO:0031116	ARL2	biological_process
GO:0031116	CDK5R1	biological_process
GO:0031116	AKAP9	biological_process
GO:0031116	OCLN	biological_process
GO:0031116	MAP1B	biological_process
GO:0031116	CLASP1	biological_process
GO:0031116	MAPT	biological_process
GO:0031116	RPS3	biological_process
GO:0031116	NUMA1	biological_process
GO:0031116	PAK1	biological_process
GO:0031116	FES	biological_process
GO:0031116	NAV3	biological_process
GO:0031116	CDK5RAP2	biological_process
GO:0031116	CAV3	biological_process
GO:0031116	DCTN1	biological_process
GO:0031116	CLIP1	biological_process
GO:0031116	PSRC1	biological_process
GO:0031116	RAC1	biological_process
GO:0031116	DRG1	biological_process
GO:0031116	ANKRD53	biological_process
GO:0031116	NIN	biological_process
GO:0031124	THOC1	biological_process
GO:0031124	PCF11	biological_process
GO:0031124	NCBP2	biological_process
GO:0031124	SRRM1	biological_process
GO:0031124	U2AF1	biological_process
GO:0031124	CASC3	biological_process
GO:0031124	THOC7	biological_process
GO:0031124	CPSF4	biological_process
GO:0031124	MAGOH	biological_process
GO:0031124	ZC3H11A	biological_process
GO:0031124	SRSF1	biological_process
GO:0031124	SRSF2	biological_process
GO:0031124	SRSF3	biological_process
GO:0031124	RPRD1A	biological_process
GO:0031124	SRSF4	biological_process
GO:0031124	SRSF5	biological_process
GO:0031124	SRSF7	biological_process
GO:0031124	SRSF6	biological_process
GO:0031124	PAPOLA	biological_process
GO:0031124	CDC40	biological_process
GO:0031124	RNPS1	biological_process
GO:0031124	PABPN1	biological_process
GO:0031124	NUDT21	biological_process
GO:0031124	WDR33	biological_process
GO:0031124	EIF4A3	biological_process
GO:0031124	POLDIP3	biological_process
GO:0031124	DHX38	biological_process
GO:0031124	U2AF1L4	biological_process
GO:0031124	CSTF1	biological_process
GO:0031124	CSTF2	biological_process
GO:0031124	CSTF3	biological_process
GO:0031124	CPSF1	biological_process
GO:0031124	SLU7	biological_process
GO:0031124	U2AF2	biological_process
GO:0031124	MAGOHB	biological_process
GO:0031124	FIP1L1	biological_process
GO:0031124	ALYREF	biological_process
GO:0031124	NCBP1	biological_process
GO:0031124	SRSF11	biological_process
GO:0031124	RPRD2	biological_process
GO:0031124	RBM8A	biological_process
GO:0031124	UPF3B	biological_process
GO:0031124	CPSF2	biological_process
GO:0031124	THOC3	biological_process
GO:0031124	CLP1	biological_process
GO:0031124	THOC2	biological_process
GO:0031124	DDX39A	biological_process
GO:0031124	SARNP	biological_process
GO:0031124	ZC3H3	biological_process
GO:0031124	SRSF9	biological_process
GO:0031124	CPSF3	biological_process
GO:0031124	DDX39B	biological_process
GO:0031124	CHTOP	biological_process
GO:0031124	SYMPK	biological_process
GO:0031124	THOC5	biological_process
GO:0031124	CSTF2T	biological_process
GO:0031124	RPRD1B	biological_process
GO:0031124	THOC6	biological_process
GO:0031124	CPSF7	biological_process
GO:0031145	CUL3	biological_process
GO:0031145	PSMD6	biological_process
GO:0031145	AURKA	biological_process
GO:0031145	ANAPC2	biological_process
GO:0031145	UBE2S	biological_process
GO:0031145	ANAPC4	biological_process
GO:0031145	UBA52	biological_process
GO:0031145	PTTG1	biological_process
GO:0031145	FZR1	biological_process
GO:0031145	UBB	biological_process
GO:0031145	PSMF1	biological_process
GO:0031145	UBC	biological_process
GO:0031145	UBE2D1	biological_process
GO:0031145	ANAPC10	biological_process
GO:0031145	UBE2E1	biological_process
GO:0031145	PSME4	biological_process
GO:0031145	FBXO5	biological_process
GO:0031145	ANAPC16	biological_process
GO:0031145	CDC26	biological_process
GO:0031145	ANAPC1	biological_process
GO:0031145	FBXO31	biological_process
GO:0031145	CDC16	biological_process
GO:0031145	PSMA1	biological_process
GO:0031145	ANAPC15	biological_process
GO:0031145	PSMA2	biological_process
GO:0031145	PSMA3	biological_process
GO:0031145	PSMA4	biological_process
GO:0031145	PSMA6	biological_process
GO:0031145	PSMA7	biological_process
GO:0031145	PSMA5	biological_process
GO:0031145	PSMB1	biological_process
GO:0031145	PSMB2	biological_process
GO:0031145	PSMB3	biological_process
GO:0031145	PSMB4	biological_process
GO:0031145	PSMB5	biological_process
GO:0031145	PSMB6	biological_process
GO:0031145	PSMB8	biological_process
GO:0031145	PSMB7	biological_process
GO:0031145	PSMB9	biological_process
GO:0031145	CDC20B	biological_process
GO:0031145	PSMB10	biological_process
GO:0031145	PSMC1	biological_process
GO:0031145	PSMC2	biological_process
GO:0031145	PSMC3	biological_process
GO:0031145	PSMC4	biological_process
GO:0031145	PSMC5	biological_process
GO:0031145	PSMC6	biological_process
GO:0031145	PSMD1	biological_process
GO:0031145	PSMD2	biological_process
GO:0031145	PSMD3	biological_process
GO:0031145	PSMD4	biological_process
GO:0031145	PSMD5	biological_process
GO:0031145	ANAPC11	biological_process
GO:0031145	PSMD7	biological_process
GO:0031145	PSMB11	biological_process
GO:0031145	PSMD8	biological_process
GO:0031145	PSMD9	biological_process
GO:0031145	PSMD10	biological_process
GO:0031145	PSMD11	biological_process
GO:0031145	PSMD12	biological_process
GO:0031145	PSMD13	biological_process
GO:0031145	PSME1	biological_process
GO:0031145	PSME2	biological_process
GO:0031145	RPS27A	biological_process
GO:0031145	PSME3	biological_process
GO:0031145	CDK1	biological_process
GO:0031145	CDC20	biological_process
GO:0031145	BUB3	biological_process
GO:0031145	PLK1	biological_process
GO:0031145	BUB1B	biological_process
GO:0031145	CDC27	biological_process
GO:0031145	PSMD14	biological_process
GO:0031145	ANAPC5	biological_process
GO:0031145	ANAPC7	biological_process
GO:0031145	PSMA8	biological_process
GO:0031145	MAD2L1	biological_process
GO:0031145	UBE2C	biological_process
GO:0031145	CDC23	biological_process
GO:0031145	CCNB1	biological_process
GO:0031145	AURKB	biological_process
GO:0031145	CDK2	biological_process
GO:0031146	FBXL13	biological_process
GO:0031146	FBXL8	biological_process
GO:0031146	PSMA1	biological_process
GO:0031146	PSMA2	biological_process
GO:0031146	PSMA3	biological_process
GO:0031146	PSMA4	biological_process
GO:0031146	PSMA5	biological_process
GO:0031146	PSMA6	biological_process
GO:0031146	PSMA7	biological_process
GO:0031146	PSMB1	biological_process
GO:0031146	PSMB2	biological_process
GO:0031146	PSMB3	biological_process
GO:0031146	PSMB4	biological_process
GO:0031146	PSMB5	biological_process
GO:0031146	PSMB6	biological_process
GO:0031146	PSMB7	biological_process
GO:0031146	PSMB8	biological_process
GO:0031146	PSMB9	biological_process
GO:0031146	PSMB10	biological_process
GO:0031146	PSMC1	biological_process
GO:0031146	PSMC2	biological_process
GO:0031146	PSMC3	biological_process
GO:0031146	FBXL12	biological_process
GO:0031146	PSMC4	biological_process
GO:0031146	PSMC5	biological_process
GO:0031146	PSMC6	biological_process
GO:0031146	PSMD1	biological_process
GO:0031146	PSMD2	biological_process
GO:0031146	PSMD3	biological_process
GO:0031146	PSMD4	biological_process
GO:0031146	PSMD5	biological_process
GO:0031146	PSMD7	biological_process
GO:0031146	PSMD8	biological_process
GO:0031146	PSMD9	biological_process
GO:0031146	PSMD10	biological_process
GO:0031146	PSMD11	biological_process
GO:0031146	PSMD12	biological_process
GO:0031146	PSMD13	biological_process
GO:0031146	PSME1	biological_process
GO:0031146	PSME2	biological_process
GO:0031146	FBXO17	biological_process
GO:0031146	PSMA8	biological_process
GO:0031146	FBXL3	biological_process
GO:0031146	FBXO2	biological_process
GO:0031146	FBXL6	biological_process
GO:0031146	FBXL5	biological_process
GO:0031146	FBXL4	biological_process
GO:0031146	PSMD6	biological_process
GO:0031146	FBXO38	biological_process
GO:0031146	FBXL7	biological_process
GO:0031146	FBXO9	biological_process
GO:0031146	FBXL18	biological_process
GO:0031146	PSME4	biological_process
GO:0031146	FBXO6	biological_process
GO:0031146	FBXO4	biological_process
GO:0031146	FBXL22	biological_process
GO:0031146	FBXW5	biological_process
GO:0031146	KIF14	biological_process
GO:0031146	FBXO33	biological_process
GO:0031146	FBXL2	biological_process
GO:0031146	BTRC	biological_process
GO:0031146	RBX1	biological_process
GO:0031146	FBXW11	biological_process
GO:0031146	CUL4B	biological_process
GO:0031146	CUL4A	biological_process
GO:0031146	CUL2	biological_process
GO:0031146	CUL1	biological_process
GO:0031146	PSMF1	biological_process
GO:0031146	FBXL14	biological_process
GO:0031146	FBXW4	biological_process
GO:0031146	FBXL17	biological_process
GO:0031146	FBXL15	biological_process
GO:0031146	WWTR1	biological_process
GO:0031146	PSMB11	biological_process
GO:0031146	SKP1	biological_process
GO:0031146	SKP2	biological_process
GO:0031146	NCCRP1	biological_process
GO:0031146	CUL5	biological_process
GO:0031146	CCNF	biological_process
GO:0031146	FBXL16	biological_process
GO:0031146	FBXO44	biological_process
GO:0031146	FBXO31	biological_process
GO:0031146	PSME3	biological_process
GO:0031146	FBXL20	biological_process
GO:0031146	FBXO27	biological_process
GO:0031146	PSMD14	biological_process
GO:0031146	FBXW7	biological_process
GO:0031175	VAPA	biological_process
GO:0031175	SNAPIN	biological_process
GO:0031175	CDK16	biological_process
GO:0031175	BTBD8	biological_process
GO:0031175	ERCC6	biological_process
GO:0031175	ZFYVE27	biological_process
GO:0031175	PSD	biological_process
GO:0031175	BLOC1S4	biological_process
GO:0031175	MAP2	biological_process
GO:0031175	MAP4	biological_process
GO:0031175	MAPT	biological_process
GO:0031175	MYOC	biological_process
GO:0031175	RAB11A	biological_process
GO:0031175	SRF	biological_process
GO:0031175	HMGB1	biological_process
GO:0031175	BLOC1S1	biological_process
GO:0031175	DTNBP1	biological_process
GO:0031175	GALR2	biological_process
GO:0031175	GDNF	biological_process
GO:0031175	NCDN	biological_process
GO:0031175	RYK	biological_process
GO:0031175	ADCYAP1	biological_process
GO:0031175	PHGDH	biological_process
GO:0031175	TBC1D24	biological_process
GO:0031175	NEDD4	biological_process
GO:0031175	BLK	biological_process
GO:0031175	PTK2B	biological_process
GO:0031175	UNC5A	biological_process
GO:0031175	ALKBH1	biological_process
GO:0031175	STMN4	biological_process
GO:0031175	BLOC1S6	biological_process
GO:0031175	CDK5R1	biological_process
GO:0031175	BTG2	biological_process
GO:0031175	STX3	biological_process
GO:0031175	PTPRM	biological_process
GO:0031175	STMN3	biological_process
GO:0031175	AGER	biological_process
GO:0031175	UCN	biological_process
GO:0031175	EHD1	biological_process
GO:0031175	MANF	biological_process
GO:0031175	PRMT1	biological_process
GO:0031175	CDNF	biological_process
GO:0031175	ATXN10	biological_process
GO:0031175	GNAO1	biological_process
GO:0031175	ULK1	biological_process
GO:0031175	FLRT3	biological_process
GO:0031175	HERC1	biological_process
GO:0031175	CAMSAP1	biological_process
GO:0031175	PLP1	biological_process
GO:0031175	RAB13	biological_process
GO:0031175	NPY	biological_process
GO:0031175	CNTN1	biological_process
GO:0031175	RAC3	biological_process
GO:0031175	GPM6A	biological_process
GO:0031175	GPM6B	biological_process
GO:0031175	CNTN4	biological_process
GO:0031175	RAB35	biological_process
GO:0031175	LRP12	biological_process
GO:0031175	RASGRF1	biological_process
GO:0031175	RB1	biological_process
GO:0031175	NRTN	biological_process
GO:0031175	ATCAY	biological_process
GO:0031175	PPP1R9A	biological_process
GO:0031175	SH3GL2	biological_process
GO:0031175	L1CAM	biological_process
GO:0031175	CAMSAP3	biological_process
GO:0031175	STMN2	biological_process
GO:0031175	TOR1A	biological_process
GO:0031175	ARFGEF1	biological_process
GO:0031175	LAMB1	biological_process
GO:0031175	POU4F1	biological_process
GO:0031175	WDR5	biological_process
GO:0031175	STMN1	biological_process
GO:0031175	NLGN1	biological_process
GO:0031175	FRYL	biological_process
GO:0031175	APOE	biological_process
GO:0031175	APP	biological_process
GO:0031175	PQBP1	biological_process
GO:0031175	BLOC1S2	biological_process
GO:0031175	GSK3B	biological_process
GO:0031175	OPHN1	biological_process
GO:0031175	USP21	biological_process
GO:0031175	MICALL1	biological_process
GO:0031175	FRY	biological_process
GO:0031175	MICALL2	biological_process
GO:0031175	BLOC1S5	biological_process
GO:0031175	CLMN	biological_process
GO:0031175	EFHD1	biological_process
GO:0031175	UHMK1	biological_process
GO:0031175	CNTNAP2	biological_process
GO:0031175	DOCK7	biological_process
GO:0031175	BLOC1S3	biological_process
GO:0031175	ROCK1	biological_process
GO:0031175	TMEM108	biological_process
GO:0031175	RAPGEF2	biological_process
GO:0031175	TBC1D23	biological_process
GO:0031175	LYN	biological_process
GO:0031175	CDH1	biological_process
GO:0031175	SAMD14	biological_process
GO:0031175	IL6	biological_process
GO:0031175	LGI1	biological_process
GO:0031175	CDK5	biological_process
